"","FECHA","CLASE","DIA_NOMBRE","PERIODO","ESPECIAL","ACCIDENTES"
"848",2019-05-25,"VOLCAMIENTO","SABADO",2019,0,4
"849",2019-05-25,"ATROPELLO","SABADO",2019,0,12
"850",2019-05-25,"CAIDA_OCUPANTE","SABADO",2019,0,11
"851",2019-05-25,"CHOQUE","SABADO",2019,0,80
"852",2019-05-25,"INCENDIO","SABADO",2019,0,1
"853",2019-05-25,"OTRO","SABADO",2019,0,13
"854",2019-05-26,"ATROPELLO","DOMINGO",2019,0,8
"855",2019-05-26,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"856",2019-05-26,"CHOQUE","DOMINGO",2019,0,54
"857",2019-05-26,"INCENDIO","DOMINGO",2019,0,1
"858",2019-05-26,"OTRO","DOMINGO",2019,0,9
"859",2019-05-26,"VOLCAMIENTO","DOMINGO",2019,0,3
"860",2019-05-27,"ATROPELLO","LUNES",2019,0,12
"861",2019-05-27,"CAIDA_OCUPANTE","LUNES",2019,0,11
"862",2019-05-27,"CHOQUE","LUNES",2019,0,82
"863",2019-05-27,"INCENDIO","LUNES",2019,0,1
"864",2019-05-27,"OTRO","LUNES",2019,0,13
"865",2019-05-27,"VOLCAMIENTO","LUNES",2019,0,4
"866",2019-05-28,"ATROPELLO","MARTES",2019,0,13
"867",2019-05-28,"CAIDA_OCUPANTE","MARTES",2019,0,12
"868",2019-05-28,"CHOQUE","MARTES",2019,0,88
"869",2019-05-28,"INCENDIO","MARTES",2019,0,1
"870",2019-05-28,"OTRO","MARTES",2019,0,14
"871",2019-05-28,"VOLCAMIENTO","MARTES",2019,0,4
"872",2019-05-29,"ATROPELLO","MIERCOLES",2019,0,13
"873",2019-05-29,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"874",2019-05-29,"CHOQUE","MIERCOLES",2019,0,85
"875",2019-05-29,"INCENDIO","MIERCOLES",2019,0,1
"876",2019-05-29,"OTRO","MIERCOLES",2019,0,14
"877",2019-05-29,"VOLCAMIENTO","MIERCOLES",2019,0,4
"878",2019-05-30,"ATROPELLO","JUEVES",2019,0,13
"879",2019-05-30,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"880",2019-05-30,"CHOQUE","JUEVES",2019,0,85
"881",2019-05-30,"INCENDIO","JUEVES",2019,0,1
"882",2019-05-30,"OTRO","JUEVES",2019,0,14
"883",2019-05-30,"VOLCAMIENTO","JUEVES",2019,0,4
"884",2019-05-31,"ATROPELLO","VIERNES",2019,0,13
"885",2019-05-31,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"886",2019-05-31,"CHOQUE","VIERNES",2019,0,89
"887",2019-05-31,"INCENDIO","VIERNES",2019,0,1
"888",2019-05-31,"OTRO","VIERNES",2019,0,14
"889",2019-05-31,"VOLCAMIENTO","VIERNES",2019,0,5
"890",2019-06-01,"ATROPELLO","SABADO",2019,0,12
"891",2019-06-01,"CAIDA_OCUPANTE","SABADO",2019,0,11
"892",2019-06-01,"CHOQUE","SABADO",2019,0,80
"893",2019-06-01,"INCENDIO","SABADO",2019,0,1
"894",2019-06-01,"OTRO","SABADO",2019,0,13
"895",2019-06-01,"VOLCAMIENTO","SABADO",2019,0,4
"896",2019-06-02,"ATROPELLO","DOMINGO",2019,0,8
"897",2019-06-02,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"898",2019-06-02,"CHOQUE","DOMINGO",2019,0,54
"899",2019-06-02,"INCENDIO","DOMINGO",2019,0,1
"900",2019-06-02,"OTRO","DOMINGO",2019,0,9
"901",2019-06-02,"VOLCAMIENTO","DOMINGO",2019,0,3
"902",2019-06-03,"CAIDA_OCUPANTE","LUNES",2019,1,8
"903",2019-06-03,"CHOQUE","LUNES",2019,1,64
"904",2019-06-03,"ATROPELLO","LUNES",2019,1,10
"905",2019-06-03,"VOLCAMIENTO","LUNES",2019,1,3
"906",2019-06-03,"INCENDIO","LUNES",2019,1,1
"907",2019-06-03,"OTRO","LUNES",2019,1,10
"908",2019-06-04,"ATROPELLO","MARTES",2019,0,13
"909",2019-06-04,"CAIDA_OCUPANTE","MARTES",2019,0,12
"910",2019-06-04,"CHOQUE","MARTES",2019,0,88
"911",2019-06-04,"INCENDIO","MARTES",2019,0,1
"912",2019-06-04,"OTRO","MARTES",2019,0,14
"913",2019-06-04,"VOLCAMIENTO","MARTES",2019,0,4
"914",2019-06-05,"ATROPELLO","MIERCOLES",2019,0,13
"915",2019-06-05,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"916",2019-06-05,"CHOQUE","MIERCOLES",2019,0,86
"917",2019-06-05,"INCENDIO","MIERCOLES",2019,0,1
"918",2019-06-05,"OTRO","MIERCOLES",2019,0,14
"919",2019-06-05,"VOLCAMIENTO","MIERCOLES",2019,0,4
"920",2019-06-06,"ATROPELLO","JUEVES",2019,0,13
"921",2019-06-06,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"922",2019-06-06,"CHOQUE","JUEVES",2019,0,85
"923",2019-06-06,"INCENDIO","JUEVES",2019,0,1
"924",2019-06-06,"OTRO","JUEVES",2019,0,14
"925",2019-06-06,"VOLCAMIENTO","JUEVES",2019,0,4
"926",2019-06-07,"ATROPELLO","VIERNES",2019,0,13
"927",2019-06-07,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"928",2019-06-07,"CHOQUE","VIERNES",2019,0,89
"929",2019-06-07,"INCENDIO","VIERNES",2019,0,1
"930",2019-06-07,"OTRO","VIERNES",2019,0,14
"931",2019-06-07,"VOLCAMIENTO","VIERNES",2019,0,5
"932",2019-06-08,"ATROPELLO","SABADO",2019,0,12
"933",2019-06-08,"CAIDA_OCUPANTE","SABADO",2019,0,11
"934",2019-06-08,"CHOQUE","SABADO",2019,0,80
"935",2019-06-08,"INCENDIO","SABADO",2019,0,1
"936",2019-06-08,"OTRO","SABADO",2019,0,13
"937",2019-06-08,"VOLCAMIENTO","SABADO",2019,0,4
"938",2019-06-09,"ATROPELLO","DOMINGO",2019,0,8
"939",2019-06-09,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"940",2019-06-09,"CHOQUE","DOMINGO",2019,0,54
"941",2019-06-09,"INCENDIO","DOMINGO",2019,0,1
"942",2019-06-09,"OTRO","DOMINGO",2019,0,9
"943",2019-06-09,"VOLCAMIENTO","DOMINGO",2019,0,3
"944",2019-06-10,"ATROPELLO","LUNES",2019,0,12
"945",2019-06-10,"CAIDA_OCUPANTE","LUNES",2019,0,11
"946",2019-06-10,"CHOQUE","LUNES",2019,0,82
"947",2019-06-10,"INCENDIO","LUNES",2019,0,1
"948",2019-06-10,"OTRO","LUNES",2019,0,13
"949",2019-06-10,"VOLCAMIENTO","LUNES",2019,0,4
"950",2019-06-11,"ATROPELLO","MARTES",2019,0,13
"951",2019-06-11,"CAIDA_OCUPANTE","MARTES",2019,0,12
"952",2019-06-11,"CHOQUE","MARTES",2019,0,88
"953",2019-06-11,"INCENDIO","MARTES",2019,0,1
"954",2019-06-11,"OTRO","MARTES",2019,0,14
"955",2019-06-11,"VOLCAMIENTO","MARTES",2019,0,4
"956",2019-06-12,"ATROPELLO","MIERCOLES",2019,0,13
"957",2019-06-12,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"958",2019-06-12,"CHOQUE","MIERCOLES",2019,0,86
"959",2019-06-12,"INCENDIO","MIERCOLES",2019,0,1
"960",2019-06-12,"OTRO","MIERCOLES",2019,0,14
"961",2019-06-12,"VOLCAMIENTO","MIERCOLES",2019,0,4
"962",2019-06-13,"ATROPELLO","JUEVES",2019,0,13
"963",2019-06-13,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"964",2019-06-13,"CHOQUE","JUEVES",2019,0,85
"965",2019-06-13,"INCENDIO","JUEVES",2019,0,1
"966",2019-06-13,"OTRO","JUEVES",2019,0,14
"967",2019-06-13,"VOLCAMIENTO","JUEVES",2019,0,4
"968",2019-06-14,"ATROPELLO","VIERNES",2019,0,13
"969",2019-06-14,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"970",2019-06-14,"CHOQUE","VIERNES",2019,0,89
"971",2019-06-14,"INCENDIO","VIERNES",2019,0,1
"972",2019-06-14,"OTRO","VIERNES",2019,0,14
"973",2019-06-14,"VOLCAMIENTO","VIERNES",2019,0,5
"974",2019-06-15,"ATROPELLO","SABADO",2019,0,12
"975",2019-06-15,"CAIDA_OCUPANTE","SABADO",2019,0,11
"976",2019-06-15,"CHOQUE","SABADO",2019,0,80
"977",2019-06-15,"INCENDIO","SABADO",2019,0,1
"978",2019-06-15,"OTRO","SABADO",2019,0,13
"979",2019-06-15,"VOLCAMIENTO","SABADO",2019,0,4
"980",2019-06-16,"ATROPELLO","DOMINGO",2019,0,8
"981",2019-06-16,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"982",2019-06-16,"CHOQUE","DOMINGO",2019,0,54
"983",2019-06-16,"INCENDIO","DOMINGO",2019,0,1
"984",2019-06-16,"OTRO","DOMINGO",2019,0,9
"985",2019-06-16,"VOLCAMIENTO","DOMINGO",2019,0,3
"986",2019-06-17,"ATROPELLO","LUNES",2019,0,12
"987",2019-06-17,"CAIDA_OCUPANTE","LUNES",2019,0,11
"988",2019-06-17,"CHOQUE","LUNES",2019,0,82
"989",2019-06-17,"INCENDIO","LUNES",2019,0,1
"990",2019-06-17,"OTRO","LUNES",2019,0,13
"991",2019-06-17,"VOLCAMIENTO","LUNES",2019,0,4
"992",2019-06-18,"ATROPELLO","MARTES",2019,0,13
"993",2019-06-18,"CAIDA_OCUPANTE","MARTES",2019,0,12
"994",2019-06-18,"CHOQUE","MARTES",2019,0,88
"995",2019-06-18,"INCENDIO","MARTES",2019,0,1
"996",2019-06-18,"OTRO","MARTES",2019,0,14
"997",2019-06-18,"VOLCAMIENTO","MARTES",2019,0,4
"998",2019-06-19,"ATROPELLO","MIERCOLES",2019,0,13
"999",2019-06-19,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"1000",2019-06-19,"CHOQUE","MIERCOLES",2019,0,86
"1001",2019-06-19,"INCENDIO","MIERCOLES",2019,0,1
"1002",2019-06-19,"OTRO","MIERCOLES",2019,0,14
"1003",2019-06-19,"VOLCAMIENTO","MIERCOLES",2019,0,4
"1004",2019-06-20,"ATROPELLO","JUEVES",2019,0,13
"1005",2019-06-20,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"1006",2019-06-20,"CHOQUE","JUEVES",2019,0,85
"1007",2019-06-20,"INCENDIO","JUEVES",2019,0,1
"1008",2019-06-20,"OTRO","JUEVES",2019,0,14
"1009",2019-06-20,"VOLCAMIENTO","JUEVES",2019,0,4
"1010",2019-06-21,"ATROPELLO","VIERNES",2019,0,14
"1011",2019-06-21,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"1012",2019-06-21,"CHOQUE","VIERNES",2019,0,89
"1013",2019-06-21,"INCENDIO","VIERNES",2019,0,1
"1014",2019-06-21,"OTRO","VIERNES",2019,0,14
"1015",2019-06-21,"VOLCAMIENTO","VIERNES",2019,0,5
"1016",2019-06-22,"ATROPELLO","SABADO",2019,0,12
"1017",2019-06-22,"CAIDA_OCUPANTE","SABADO",2019,0,11
"1018",2019-06-22,"CHOQUE","SABADO",2019,0,80
"1019",2019-06-22,"INCENDIO","SABADO",2019,0,1
"1020",2019-06-22,"OTRO","SABADO",2019,0,13
"1021",2019-06-22,"VOLCAMIENTO","SABADO",2019,0,4
"1022",2019-06-23,"ATROPELLO","DOMINGO",2019,0,8
"1023",2019-06-23,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"1024",2019-06-23,"CHOQUE","DOMINGO",2019,0,54
"1025",2019-06-23,"INCENDIO","DOMINGO",2019,0,1
"1026",2019-06-23,"OTRO","DOMINGO",2019,0,9
"1027",2019-06-23,"VOLCAMIENTO","DOMINGO",2019,0,3
"1028",2019-06-24,"ATROPELLO","LUNES",2019,0,12
"1029",2019-06-24,"CAIDA_OCUPANTE","LUNES",2019,0,11
"1030",2019-06-24,"CHOQUE","LUNES",2019,0,83
"1031",2019-06-24,"INCENDIO","LUNES",2019,0,1
"1032",2019-06-24,"OTRO","LUNES",2019,0,13
"1033",2019-06-24,"VOLCAMIENTO","LUNES",2019,0,4
"1034",2019-06-25,"ATROPELLO","MARTES",2019,0,13
"1035",2019-06-25,"CAIDA_OCUPANTE","MARTES",2019,0,12
"1036",2019-06-25,"CHOQUE","MARTES",2019,0,88
"1037",2019-06-25,"INCENDIO","MARTES",2019,0,1
"1038",2019-06-25,"OTRO","MARTES",2019,0,14
"1039",2019-06-25,"VOLCAMIENTO","MARTES",2019,0,4
"1040",2019-06-26,"ATROPELLO","MIERCOLES",2019,0,13
"1041",2019-06-26,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"1042",2019-06-26,"CHOQUE","MIERCOLES",2019,0,86
"1043",2019-06-26,"INCENDIO","MIERCOLES",2019,0,1
"1044",2019-06-26,"OTRO","MIERCOLES",2019,0,14
"1045",2019-06-26,"VOLCAMIENTO","MIERCOLES",2019,0,4
"1046",2019-06-27,"ATROPELLO","JUEVES",2019,0,13
"1047",2019-06-27,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"1048",2019-06-27,"CHOQUE","JUEVES",2019,0,85
"1049",2019-06-27,"INCENDIO","JUEVES",2019,0,1
"1050",2019-06-27,"OTRO","JUEVES",2019,0,14
"1051",2019-06-28,"ATROPELLO","VIERNES",2019,0,14
"1052",2019-06-28,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"1053",2019-06-28,"CHOQUE","VIERNES",2019,0,90
"1054",2019-06-28,"INCENDIO","VIERNES",2019,0,1
"1055",2019-06-28,"OTRO","VIERNES",2019,0,14
"1056",2019-06-28,"VOLCAMIENTO","VIERNES",2019,0,5
"1057",2019-06-29,"ATROPELLO","SABADO",2019,0,12
"1058",2019-06-29,"CAIDA_OCUPANTE","SABADO",2019,0,11
"1059",2019-06-29,"CHOQUE","SABADO",2019,0,80
"1060",2019-06-29,"INCENDIO","SABADO",2019,0,1
"1061",2019-06-29,"OTRO","SABADO",2019,0,13
"1062",2019-06-29,"VOLCAMIENTO","SABADO",2019,0,4
"1063",2019-06-30,"ATROPELLO","DOMINGO",2019,0,8
"1064",2019-06-30,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"1065",2019-06-30,"CHOQUE","DOMINGO",2019,0,54
"1066",2019-06-30,"INCENDIO","DOMINGO",2019,0,1
"1067",2019-06-30,"OTRO","DOMINGO",2019,0,9
"1068",2019-06-30,"VOLCAMIENTO","DOMINGO",2019,0,3
"1069",2019-07-01,"CHOQUE","LUNES",2019,1,65
"1070",2019-07-01,"OTRO","LUNES",2019,1,10
"1071",2019-07-01,"INCENDIO","LUNES",2019,1,1
"1072",2019-07-01,"VOLCAMIENTO","LUNES",2019,1,3
"1073",2019-07-01,"ATROPELLO","LUNES",2019,1,10
"1074",2019-07-01,"CAIDA_OCUPANTE","LUNES",2019,1,9
"1075",2019-07-02,"ATROPELLO","MARTES",2019,0,13
"1076",2019-07-02,"CAIDA_OCUPANTE","MARTES",2019,0,12
"1077",2019-07-02,"CHOQUE","MARTES",2019,0,88
"1078",2019-07-02,"INCENDIO","MARTES",2019,0,1
"1079",2019-07-02,"OTRO","MARTES",2019,0,14
"1080",2019-07-02,"VOLCAMIENTO","MARTES",2019,0,4
"1081",2019-07-03,"ATROPELLO","MIERCOLES",2019,0,13
"1082",2019-07-03,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"1083",2019-07-03,"CHOQUE","MIERCOLES",2019,0,86
"1084",2019-07-03,"INCENDIO","MIERCOLES",2019,0,1
"1085",2019-07-03,"OTRO","MIERCOLES",2019,0,14
"1086",2019-07-03,"VOLCAMIENTO","MIERCOLES",2019,0,4
"1087",2019-07-04,"ATROPELLO","JUEVES",2019,0,13
"1088",2019-07-04,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"1089",2019-07-04,"CHOQUE","JUEVES",2019,0,86
"1090",2019-07-04,"INCENDIO","JUEVES",2019,0,1
"1091",2019-07-04,"OTRO","JUEVES",2019,0,14
"1092",2019-07-04,"VOLCAMIENTO","JUEVES",2019,0,4
"1093",2019-07-05,"CHOQUE","VIERNES",2019,0,90
"1094",2019-07-05,"INCENDIO","VIERNES",2019,0,1
"1095",2019-07-05,"OTRO","VIERNES",2019,0,15
"1096",2019-07-05,"ATROPELLO","VIERNES",2019,0,14
"1097",2019-07-05,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"1098",2019-07-06,"ATROPELLO","SABADO",2019,0,12
"1099",2019-07-06,"CAIDA_OCUPANTE","SABADO",2019,0,11
"1100",2019-07-06,"CHOQUE","SABADO",2019,0,81
"1101",2019-07-06,"INCENDIO","SABADO",2019,0,1
"1102",2019-07-06,"OTRO","SABADO",2019,0,13
"1103",2019-07-06,"VOLCAMIENTO","SABADO",2019,0,4
"1104",2019-07-07,"ATROPELLO","DOMINGO",2019,0,8
"1105",2019-07-07,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"1106",2019-07-07,"CHOQUE","DOMINGO",2019,0,54
"1107",2019-07-07,"INCENDIO","DOMINGO",2019,0,1
"1108",2019-07-07,"OTRO","DOMINGO",2019,0,9
"1109",2019-07-07,"VOLCAMIENTO","DOMINGO",2019,0,3
"1110",2019-07-08,"ATROPELLO","LUNES",2019,0,12
"1111",2019-07-08,"CAIDA_OCUPANTE","LUNES",2019,0,11
"1112",2019-07-08,"CHOQUE","LUNES",2019,0,83
"1113",2019-07-08,"INCENDIO","LUNES",2019,0,1
"1114",2019-07-08,"OTRO","LUNES",2019,0,13
"1115",2019-07-08,"VOLCAMIENTO","LUNES",2019,0,4
"1116",2019-07-09,"ATROPELLO","MARTES",2019,0,13
"1117",2019-07-09,"CAIDA_OCUPANTE","MARTES",2019,0,12
"1118",2019-07-09,"CHOQUE","MARTES",2019,0,88
"1119",2019-07-09,"INCENDIO","MARTES",2019,0,1
"1120",2019-07-09,"OTRO","MARTES",2019,0,14
"1121",2019-07-09,"VOLCAMIENTO","MARTES",2019,0,4
"1122",2019-07-10,"ATROPELLO","MIERCOLES",2019,0,13
"1123",2019-07-10,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"1124",2019-07-10,"CHOQUE","MIERCOLES",2019,0,86
"1125",2019-07-10,"INCENDIO","MIERCOLES",2019,0,1
"1126",2019-07-10,"OTRO","MIERCOLES",2019,0,14
"1127",2019-07-10,"VOLCAMIENTO","MIERCOLES",2019,0,4
"1128",2019-07-11,"ATROPELLO","JUEVES",2019,0,13
"1129",2019-07-11,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"1130",2019-07-11,"CHOQUE","JUEVES",2019,0,86
"1131",2019-07-11,"INCENDIO","JUEVES",2019,0,1
"1132",2019-07-11,"OTRO","JUEVES",2019,0,14
"1133",2019-07-12,"ATROPELLO","VIERNES",2019,0,14
"1134",2019-07-12,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"1135",2019-07-12,"CHOQUE","VIERNES",2019,0,90
"1136",2019-07-12,"INCENDIO","VIERNES",2019,0,1
"1137",2019-07-12,"OTRO","VIERNES",2019,0,15
"1138",2019-07-12,"VOLCAMIENTO","VIERNES",2019,0,5
"1139",2019-07-13,"ATROPELLO","SABADO",2019,0,12
"1140",2019-07-13,"CAIDA_OCUPANTE","SABADO",2019,0,11
"1141",2019-07-13,"CHOQUE","SABADO",2019,0,81
"1142",2019-07-13,"INCENDIO","SABADO",2019,0,1
"1143",2019-07-13,"OTRO","SABADO",2019,0,13
"1144",2019-07-13,"VOLCAMIENTO","SABADO",2019,0,4
"1145",2019-07-14,"ATROPELLO","DOMINGO",2019,0,8
"1146",2019-07-14,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"1147",2019-07-14,"CHOQUE","DOMINGO",2019,0,54
"1148",2019-07-14,"INCENDIO","DOMINGO",2019,0,1
"1149",2019-07-14,"OTRO","DOMINGO",2019,0,9
"1150",2019-07-14,"VOLCAMIENTO","DOMINGO",2019,0,3
"1151",2019-07-15,"ATROPELLO","LUNES",2019,0,13
"1152",2019-07-15,"CAIDA_OCUPANTE","LUNES",2019,0,11
"1153",2019-07-15,"CHOQUE","LUNES",2019,0,83
"1154",2019-07-15,"INCENDIO","LUNES",2019,0,1
"1155",2019-07-15,"OTRO","LUNES",2019,0,13
"1156",2019-07-16,"ATROPELLO","MARTES",2019,0,13
"1157",2019-07-16,"CAIDA_OCUPANTE","MARTES",2019,0,12
"1158",2019-07-16,"CHOQUE","MARTES",2019,0,88
"1159",2019-07-16,"INCENDIO","MARTES",2019,0,1
"1160",2019-07-16,"OTRO","MARTES",2019,0,14
"1161",2019-07-16,"VOLCAMIENTO","MARTES",2019,0,4
"1162",2019-07-17,"ATROPELLO","MIERCOLES",2019,0,13
"1163",2019-07-17,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"1164",2019-07-17,"CHOQUE","MIERCOLES",2019,0,86
"1165",2019-07-17,"INCENDIO","MIERCOLES",2019,0,1
"1166",2019-07-17,"OTRO","MIERCOLES",2019,0,14
"1167",2019-07-17,"VOLCAMIENTO","MIERCOLES",2019,0,4
"1168",2019-07-18,"ATROPELLO","JUEVES",2019,0,13
"1169",2019-07-18,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"1170",2019-07-18,"CHOQUE","JUEVES",2019,0,86
"1171",2019-07-18,"INCENDIO","JUEVES",2019,0,1
"1172",2019-07-18,"OTRO","JUEVES",2019,0,14
"1173",2019-07-18,"VOLCAMIENTO","JUEVES",2019,0,4
"1174",2019-07-19,"ATROPELLO","VIERNES",2019,0,14
"1175",2019-07-19,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"1176",2019-07-19,"CHOQUE","VIERNES",2019,0,90
"1177",2019-07-19,"INCENDIO","VIERNES",2019,0,1
"1178",2019-07-19,"OTRO","VIERNES",2019,0,15
"1179",2019-07-19,"VOLCAMIENTO","VIERNES",2019,0,5
"1180",2019-07-20,"VOLCAMIENTO","SABADO",2019,1,3
"1181",2019-07-20,"ATROPELLO","SABADO",2019,1,10
"1182",2019-07-20,"CHOQUE","SABADO",2019,1,63
"1183",2019-07-20,"INCENDIO","SABADO",2019,1,1
"1184",2019-07-20,"OTRO","SABADO",2019,1,10
"1185",2019-07-20,"CAIDA_OCUPANTE","SABADO",2019,1,8
"1186",2019-07-21,"OTRO","DOMINGO",2019,0,9
"1187",2019-07-21,"ATROPELLO","DOMINGO",2019,0,8
"1188",2019-07-21,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"1189",2019-07-21,"CHOQUE","DOMINGO",2019,0,54
"1190",2019-07-21,"INCENDIO","DOMINGO",2019,0,1
"1191",2019-07-21,"VOLCAMIENTO","DOMINGO",2019,0,3
"1192",2019-07-22,"ATROPELLO","LUNES",2019,0,13
"1193",2019-07-22,"CAIDA_OCUPANTE","LUNES",2019,0,11
"1194",2019-07-22,"CHOQUE","LUNES",2019,0,83
"1195",2019-07-22,"INCENDIO","LUNES",2019,0,1
"1196",2019-07-22,"OTRO","LUNES",2019,0,13
"1197",2019-07-22,"VOLCAMIENTO","LUNES",2019,0,4
"1198",2019-07-23,"ATROPELLO","MARTES",2019,0,13
"1199",2019-07-23,"CAIDA_OCUPANTE","MARTES",2019,0,12
"1200",2019-07-23,"CHOQUE","MARTES",2019,0,88
"1201",2019-07-23,"INCENDIO","MARTES",2019,0,1
"1202",2019-07-23,"OTRO","MARTES",2019,0,14
"1203",2019-07-23,"VOLCAMIENTO","MARTES",2019,0,4
"1204",2019-07-24,"ATROPELLO","MIERCOLES",2019,0,13
"1205",2019-07-24,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"1206",2019-07-24,"CHOQUE","MIERCOLES",2019,0,86
"1207",2019-07-24,"INCENDIO","MIERCOLES",2019,0,1
"1208",2019-07-24,"OTRO","MIERCOLES",2019,0,14
"1209",2019-07-24,"VOLCAMIENTO","MIERCOLES",2019,0,4
"1210",2019-07-25,"ATROPELLO","JUEVES",2019,0,13
"1211",2019-07-25,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"1212",2019-07-25,"CHOQUE","JUEVES",2019,0,86
"1213",2019-07-25,"INCENDIO","JUEVES",2019,0,1
"1214",2019-07-25,"OTRO","JUEVES",2019,0,14
"1215",2019-07-25,"VOLCAMIENTO","JUEVES",2019,0,4
"1216",2019-07-26,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"1217",2019-07-26,"CHOQUE","VIERNES",2019,0,90
"1218",2019-07-26,"INCENDIO","VIERNES",2019,0,1
"1219",2019-07-26,"OTRO","VIERNES",2019,0,15
"1220",2019-07-26,"VOLCAMIENTO","VIERNES",2019,0,5
"1221",2019-07-26,"ATROPELLO","VIERNES",2019,0,14
"1222",2019-07-27,"ATROPELLO","SABADO",2019,0,12
"1223",2019-07-27,"CAIDA_OCUPANTE","SABADO",2019,0,11
"1224",2019-07-27,"CHOQUE","SABADO",2019,0,81
"1225",2019-07-27,"INCENDIO","SABADO",2019,0,1
"1226",2019-07-27,"OTRO","SABADO",2019,0,13
"1227",2019-07-27,"VOLCAMIENTO","SABADO",2019,0,4
"1228",2019-07-28,"ATROPELLO","DOMINGO",2019,0,8
"1229",2019-07-28,"CAIDA_OCUPANTE","DOMINGO",2019,0,7
"1230",2019-07-28,"CHOQUE","DOMINGO",2019,0,54
"1231",2019-07-28,"INCENDIO","DOMINGO",2019,0,1
"1232",2019-07-28,"OTRO","DOMINGO",2019,0,9
"1233",2019-07-28,"VOLCAMIENTO","DOMINGO",2019,0,3
"1234",2019-07-29,"ATROPELLO","LUNES",2019,0,13
"1235",2019-07-29,"CAIDA_OCUPANTE","LUNES",2019,0,11
"1236",2019-07-29,"CHOQUE","LUNES",2019,0,83
"1237",2019-07-29,"INCENDIO","LUNES",2019,0,1
"1238",2019-07-29,"OTRO","LUNES",2019,0,13
"1239",2019-07-29,"VOLCAMIENTO","LUNES",2019,0,4
"1240",2019-07-30,"ATROPELLO","MARTES",2019,0,13
"1241",2019-07-30,"CAIDA_OCUPANTE","MARTES",2019,0,12
"1242",2019-07-30,"CHOQUE","MARTES",2019,0,89
"1243",2019-07-30,"INCENDIO","MARTES",2019,0,1
"1244",2019-07-30,"OTRO","MARTES",2019,0,14
"1245",2019-07-30,"VOLCAMIENTO","MARTES",2019,0,4
"1246",2019-07-31,"ATROPELLO","MIERCOLES",2019,0,13
"1247",2019-07-31,"CAIDA_OCUPANTE","MIERCOLES",2019,0,11
"1248",2019-07-31,"CHOQUE","MIERCOLES",2019,0,86
"1249",2019-07-31,"INCENDIO","MIERCOLES",2019,0,1
"1250",2019-07-31,"OTRO","MIERCOLES",2019,0,14
"1251",2019-07-31,"VOLCAMIENTO","MIERCOLES",2019,0,4
"1252",2019-08-01,"ATROPELLO","JUEVES",2019,0,13
"1253",2019-08-01,"CAIDA_OCUPANTE","JUEVES",2019,0,11
"1254",2019-08-01,"CHOQUE","JUEVES",2019,0,86
"1255",2019-08-01,"INCENDIO","JUEVES",2019,0,1
"1256",2019-08-01,"OTRO","JUEVES",2019,0,14
"1257",2019-08-01,"VOLCAMIENTO","JUEVES",2019,0,4
"1258",2019-08-02,"ATROPELLO","VIERNES",2019,0,14
"1259",2019-08-02,"CAIDA_OCUPANTE","VIERNES",2019,0,12
"1260",2019-08-02,"CHOQUE","VIERNES",2019,0,90
"1261",2019-08-02,"INCENDIO","VIERNES",2019,0,1
"1262",2019-08-02,"OTRO","VIERNES",2019,0,15
"1263",2019-08-02,"VOLCAMIENTO","VIERNES",2019,0,5
"1264",2019-08-03,"CHOQUE","SABADO",2019,0,81
"1265",2019-08-03,"INCENDIO","SABADO",2019,0,1
"1266",2019-08-03,"OTRO","SABADO",2019,0,13
